"";"4801";"3507";"3404";"1210";"3005";"2708";"8530";"3816";"8436";"5704";"8605";"3908";"3002";"3911";"7220";"2910";"8208";"8439";"8202";"7225";"3403";"7223";"4806";"8515";"8401";"3810";"2926";"8603";"9027";"8608";"8420";"5906";"3909";"8428";"7226";"5910";"7506";"8406";"8487";"8433";"8426";"8465";"5502";"9012";"2934";"9011";"2842";"7607";"3701";"8446";"8486";"8507";"2924"
"4801";1;0,357142857142857;0,2;0,214285714285714;0,333333333333333;0,214285714285714;0,4;0,35;0,35;0,222222222222222;0,266666666666667;0,428571428571429;0,5;0,285714285714286;0,4375;0,214285714285714;0,4;0,5;0,357142857142857;0,529411764705882;0,4;0,285714285714286;0,428571428571429;0,375;0,357142857142857;0,214285714285714;0,357142857142857;0,4;0,352941176470588;0,391304347826087;0,357142857142857;0,333333333333333;0,210526315789474;0,28;0,428571428571429;0,35;0,285714285714286;0,333333333333333;0,260869565217391;0,36;0,263157894736842;0,357142857142857;0,142857142857143;0,142857142857143;0,357142857142857;0,357142857142857;0,142857142857143;0,235294117647059;0,214285714285714;0,285714285714286;0,0714285714285714;0,0714285714285714;0,285714285714286
"3507";0,357142857142857;1;0,4;0,285714285714286;0,285714285714286;0,214285714285714;0,3;0,3;0,4;0,222222222222222;0,2;0,357142857142857;0,4375;0,428571428571429;0,4375;0,428571428571429;0,4;0,214285714285714;0,214285714285714;0,411764705882353;0,466666666666667;0,285714285714286;0,357142857142857;0,3125;0,142857142857143;0,285714285714286;0,5;0,133333333333333;0,470588235294118;0,304347826086957;0,285714285714286;0,266666666666667;0,210526315789474;0,24;0,428571428571429;0,25;0,357142857142857;0,4;0,260869565217391;0,36;0,315789473684211;0,285714285714286;0,428571428571429;0,285714285714286;0,357142857142857;0,285714285714286;0,285714285714286;0,235294117647059;0,357142857142857;0,285714285714286;0,285714285714286;0,142857142857143;0,214285714285714
"3404";0,2;0,4;1;0,2;0,19047619047619;0,333333333333333;0,2;0,25;0,35;0,333333333333333;0,4;0,466666666666667;0,375;0,333333333333333;0,4375;0,4;0,2;0,133333333333333;0,266666666666667;0,235294117647059;0,466666666666667;0,4;0,333333333333333;0,25;0,133333333333333;0,2;0,466666666666667;0,2;0,235294117647059;0,217391304347826;0,2;0,4;0,315789473684211;0,2;0,266666666666667;0,2;0,2;0,2;0,173913043478261;0,32;0,210526315789474;0,2;0,266666666666667;0,133333333333333;0,266666666666667;0,133333333333333;0,266666666666667;0,176470588235294;0,2;0,266666666666667;0,266666666666667;0,0666666666666667;0,2
"1210";0,214285714285714;0,285714285714286;0,2;1;0,19047619047619;0,3;0,25;0,25;0,2;0,222222222222222;0,2;0,357142857142857;0,25;0,230769230769231;0,25;0,3;0,2;0,307692307692308;0,1;0,176470588235294;0,2;0,25;0,153846153846154;0,3125;0,2;0,307692307692308;0,230769230769231;0,2;0,176470588235294;0,217391304347826;0,214285714285714;0,266666666666667;0,210526315789474;0,12;0,285714285714286;0,2;0,333333333333333;0,2;0,130434782608696;0,32;0,157894736842105;0,230769230769231;0,5;0,222222222222222;0,142857142857143;0,0909090909090909;0,2;0,176470588235294;0,222222222222222;0,222222222222222;0,111111111111111;0,2;0,111111111111111
"3005";0,333333333333333;0,285714285714286;0,19047619047619;0,19047619047619;1;0,238095238095238;0,380952380952381;0,476190476190476;0,380952380952381;0,333333333333333;0,19047619047619;0,285714285714286;0,428571428571429;0,380952380952381;0,333333333333333;0,238095238095238;0,428571428571429;0,333333333333333;0,19047619047619;0,380952380952381;0,380952380952381;0,238095238095238;0,285714285714286;0,238095238095238;0,285714285714286;0,285714285714286;0,333333333333333;0,19047619047619;0,428571428571429;0,391304347826087;0,238095238095238;0,380952380952381;0,333333333333333;0,52;0,285714285714286;0,380952380952381;0,238095238095238;0,285714285714286;0,391304347826087;0,44;0,380952380952381;0,285714285714286;0,238095238095238;0,19047619047619;0,333333333333333;0,285714285714286;0,142857142857143;0,238095238095238;0,238095238095238;0,142857142857143;0,0952380952380952;0,238095238095238;0,142857142857143
"2708";0,214285714285714;0,214285714285714;0,333333333333333;0,3;0,238095238095238;1;0,3;0,25;0,25;0,166666666666667;0,2;0,285714285714286;0,1875;0,307692307692308;0,3125;0,3;0,2;0,384615384615385;0,2;0,294117647058824;0,2;0,416666666666667;0,230769230769231;0,3125;0,4;0,307692307692308;0,461538461538462;0,266666666666667;0,176470588235294;0,173913043478261;0,428571428571429;0,466666666666667;0,315789473684211;0,28;0,142857142857143;0,25;0,2;0,2;0,260869565217391;0,24;0,210526315789474;0,384615384615385;0,3;0,2;0,285714285714286;0,0909090909090909;0,4;0,117647058823529;0,3;0,4;0,2;0,3;0,3
"8530";0,4;0,3;0,2;0,25;0,380952380952381;0,3;1;0,5;0,55;0,3;0,15;0,25;0,45;0,25;0,4;0,1;0,6;0,5;0,25;0,45;0,3;0,2;0,3;0,4;0,35;0,15;0,15;0,4;0,4;0,521739130434783;0,35;0,45;0,3;0,48;0,3;0,45;0,15;0,35;0,478260869565217;0,56;0,55;0,45;0,15;0,15;0,3;0,2;0,15;0,35;0,1;0,2;0,05;0,1;0,1
"3816";0,35;0,3;0,25;0,25;0,476190476190476;0,25;0,5;1;0,45;0,25;0,3;0,4;0,5;0,35;0,5;0,25;0,55;0,35;0,2;0,6;0,35;0,25;0,2;0,35;0,35;0,25;0,4;0,3;0,3;0,434782608695652;0,25;0,35;0,45;0,48;0,45;0,6;0,25;0,3;0,434782608695652;0,48;0,5;0,3;0,25;0,15;0,35;0,15;0,2;0,45;0,25;0,3;0,15;0,2;0,2
"8436";0,35;0,4;0,35;0,2;0,380952380952381;0,25;0,55;0,45;1;0,35;0,2;0,3;0,35;0,2;0,35;0,15;0,4;0,45;0,25;0,4;0,35;0,15;0,3;0,3;0,15;0,1;0,2;0,25;0,4;0,347826086956522;0,25;0,3;0,35;0,56;0,3;0,55;0,15;0,35;0,347826086956522;0,52;0,55;0,4;0,2;0,15;0,25;0,2;0,15;0,25;0,2;0,25;0,1;0,1;0,1
"5704";0,222222222222222;0,222222222222222;0,333333333333333;0,222222222222222;0,333333333333333;0,166666666666667;0,3;0,25;0,35;1;0,277777777777778;0,388888888888889;0,333333333333333;0,277777777777778;0,277777777777778;0,222222222222222;0,3;0,333333333333333;0,222222222222222;0,222222222222222;0,388888888888889;0,277777777777778;0,222222222222222;0,333333333333333;0,166666666666667;0,277777777777778;0,222222222222222;0,277777777777778;0,333333333333333;0,347826086956522;0,222222222222222;0,333333333333333;0,263157894736842;0,28;0,277777777777778;0,3;0,166666666666667;0,333333333333333;0,173913043478261;0,32;0,263157894736842;0,222222222222222;0,333333333333333;0,166666666666667;0,166666666666667;0,0555555555555556;0,111111111111111;0,111111111111111;0,166666666666667;0,222222222222222;0,0555555555555556;0,111111111111111;0,222222222222222
"8605";0,266666666666667;0,2;0,4;0,2;0,19047619047619;0,2;0,15;0,3;0,2;0,277777777777778;1;0,4;0,25;0,266666666666667;0,375;0,266666666666667;0,3;0,266666666666667;0,266666666666667;0,235294117647059;0,4;0,333333333333333;0,133333333333333;0,4375;0,333333333333333;0,4;0,333333333333333;0,466666666666667;0,235294117647059;0,347826086956522;0,333333333333333;0,266666666666667;0,368421052631579;0,24;0,266666666666667;0,3;0,2;0,4;0,304347826086957;0,24;0,263157894736842;0,0666666666666667;0,266666666666667;0,133333333333333;0,2;0,266666666666667;0,2;0,294117647058824;0,2;0,2;0,2;0,266666666666667;0,133333333333333
"3908";0,428571428571429;0,357142857142857;0,466666666666667;0,357142857142857;0,285714285714286;0,285714285714286;0,25;0,4;0,3;0,388888888888889;0,4;1;0,5625;0,428571428571429;0,4375;0,5;0,3;0,428571428571429;0,357142857142857;0,294117647058824;0,666666666666667;0,5;0,357142857142857;0,375;0,214285714285714;0,428571428571429;0,5;0,333333333333333;0,294117647058824;0,347826086956522;0,428571428571429;0,533333333333333;0,526315789473684;0,2;0,428571428571429;0,35;0,285714285714286;0,266666666666667;0,217391304347826;0,36;0,315789473684211;0,285714285714286;0,357142857142857;0,142857142857143;0,428571428571429;0,214285714285714;0,214285714285714;0,235294117647059;0,285714285714286;0,285714285714286;0,285714285714286;0,0714285714285714;0,285714285714286
"3002";0,5;0,4375;0,375;0,25;0,428571428571429;0,1875;0,45;0,5;0,35;0,333333333333333;0,25;0,5625;1;0,4375;0,5;0,375;0,55;0,375;0,3125;0,470588235294118;0,5625;0,375;0,3125;0,375;0,3125;0,3125;0,375;0,25;0,588235294117647;0,434782608695652;0,3125;0,375;0,315789473684211;0,32;0,4375;0,35;0,3125;0,3125;0,347826086956522;0,44;0,473684210526316;0,375;0,25;0,1875;0,4375;0,25;0,25;0,411764705882353;0,25;0,3125;0,25;0;0,25
"3911";0,285714285714286;0,428571428571429;0,333333333333333;0,230769230769231;0,380952380952381;0,307692307692308;0,25;0,35;0,2;0,277777777777778;0,266666666666667;0,428571428571429;0,4375;1;0,375;0,615384615384615;0,3;0,230769230769231;0,307692307692308;0,470588235294118;0,6;0,384615384615385;0,153846153846154;0,3125;0,307692307692308;0,538461538461538;0,692307692307692;0,2;0,411764705882353;0,304347826086957;0,285714285714286;0,466666666666667;0,421052631578947;0,28;0,357142857142857;0,2;0,384615384615385;0,266666666666667;0,260869565217391;0,32;0,263157894736842;0,230769230769231;0,384615384615385;0,307692307692308;0,5;0,307692307692308;0,384615384615385;0,176470588235294;0,461538461538462;0,307692307692308;0,384615384615385;0,230769230769231;0,307692307692308
"7220";0,4375;0,4375;0,4375;0,25;0,333333333333333;0,3125;0,4;0,5;0,35;0,277777777777778;0,375;0,4375;0,5;0,375;1;0,375;0,5;0,4375;0,3125;0,588235294117647;0,4375;0,5;0,375;0,5625;0,3125;0,375;0,4375;0,25;0,411764705882353;0,391304347826087;0,5;0,3125;0,368421052631579;0,4;0,5;0,5;0,375;0,4375;0,434782608695652;0,28;0,421052631578947;0,375;0,25;0,125;0,375;0,25;0,25;0,411764705882353;0,25;0,375;0,3125;0,1875;0,3125
"2910";0,214285714285714;0,428571428571429;0,4;0,3;0,238095238095238;0,3;0,1;0,25;0,15;0,222222222222222;0,266666666666667;0,5;0,375;0,615384615384615;0,375;1;0,2;0,0769230769230769;0,3;0,352941176470588;0,466666666666667;0,5;0,230769230769231;0,25;0,3;0,461538461538462;0,538461538461538;0,133333333333333;0,294117647058824;0,217391304347826;0,214285714285714;0,266666666666667;0,368421052631579;0,16;0,357142857142857;0,15;0,5;0,2;0,130434782608696;0,2;0,157894736842105;0,0769230769230769;0,5;0,3;0,285714285714286;0,272727272727273;0,5;0,176470588235294;0,5;0,3;0,5;0,2;0,3
"8208";0,4;0,4;0,2;0,2;0,428571428571429;0,2;0,6;0,55;0,4;0,3;0,3;0,3;0,55;0,3;0,5;0,2;1;0,45;0,35;0,55;0,35;0,4;0,35;0,6;0,3;0,3;0,35;0,35;0,55;0,521739130434783;0,45;0,35;0,25;0,52;0,45;0,6;0,25;0,45;0,565217391304348;0,48;0,55;0,45;0,2;0,25;0,3;0,3;0,25;0,45;0,2;0,3;0,15;0,2;0,25
"8439";0,5;0,214285714285714;0,133333333333333;0,307692307692308;0,333333333333333;0,384615384615385;0,5;0,35;0,45;0,333333333333333;0,266666666666667;0,428571428571429;0,375;0,230769230769231;0,4375;0,0769230769230769;0,45;1;0,538461538461538;0,411764705882353;0,333333333333333;0,384615384615385;0,461538461538462;0,625;0,307692307692308;0,230769230769231;0,153846153846154;0,4;0,411764705882353;0,347826086956522;0,642857142857143;0,4;0,315789473684211;0,44;0,357142857142857;0,55;0,153846153846154;0,466666666666667;0,347826086956522;0,36;0,526315789473684;0,692307692307692;0,230769230769231;0,153846153846154;0,357142857142857;0,230769230769231;0,230769230769231;0,352941176470588;0,153846153846154;0,384615384615385;0,0769230769230769;0,307692307692308;0,230769230769231
"8202";0,357142857142857;0,214285714285714;0,266666666666667;0,1;0,19047619047619;0,2;0,25;0,2;0,25;0,222222222222222;0,266666666666667;0,357142857142857;0,3125;0,307692307692308;0,3125;0,3;0,35;0,538461538461538;1;0,294117647058824;0,4;0,5;0,384615384615385;0,375;0,2;0,153846153846154;0,307692307692308;0,266666666666667;0,352941176470588;0,347826086956522;0,428571428571429;0,266666666666667;0,263157894736842;0,28;0,357142857142857;0,35;0,3;0,333333333333333;0,260869565217391;0,24;0,368421052631579;0,461538461538462;0,2;0,2;0,214285714285714;0,363636363636364;0,3;0,411764705882353;0,3;0,6;0,2;0,2;0,4
