"year";"country_iso3";"prod_code";"prod_descr";"sector";"X_cp";"gini";"gini_year";"hs2";"tot_exp_c";"tot_exp_p";"tot_world_exp";"RCA_cp";"s_cp";"M_cp";"diversity_c";"ubiquity_p";"eci_c";"pci_p";"dens_cp";"coi_c";"cog_cp";"PGI_p";"PGI_Z";"DENS_Z";"COG_Z";"EBS";"prod_code_str";"hs4";"policy_sector";"RANK"
2024;"ZAF";7208;"Iron or non-alloy steel; flat-rolled products of a width of 600mm or more, hot-rolled, not clad, plated or coated";"72";162471,756;63;2014;72;155041390,38;68013073,642;22733684200,976;0,350273789507986;0,00104792504505918;0;167;19;-0,0670669125439501;0,66856377758583;0,141297077721196;-3,55265424216155;0,229263067491067;31,8848604631168;-0,901541558691;-0,372964506471183;0,638690613986045;0,38908922206862;"7208";7208;"Metal Fabrication";144
2024;"ZAF";6903;"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths";"69";4527,849;63;2014;69;155041390,38;2455262,826;22733684200,976;0,270405869986083;2,92041305157444e-05;0;167;14;-0,0670669125439501;1,03785021341667;0,11474502159433;-3,55265424216155;0,397275093286899;32,1299993075495;-0,829728684130496;-1,08885440358617;1,42604281522178;0,388972365255369;"6903";6903;"Non-priority Sector";145
2024;"ZAF";2915;"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives";"29";54037,732;63;2014;29;155041390,38;15898231,047;22733684200,976;0,498391328323254;0,000348537457433501;0;167;17;-0,0670669125439501;0,958854691321131;0,136614580223545;-3,55265424216155;0,305999520272898;32,688601755638;-0,666087350066955;-0,499212832996931;0,998299485592754;0,388391334220926;"2915";2915;"Chemicals";146
2024;"ZAF";2803;"Carbon; carbon blacks and other forms of carbon n.e.c.";"28";2540,293;63;2014;28;155041390,38;6684402,109;22733684200,976;0,0557241448341061;1,63846118367092e-05;0;167;23;-0,0670669125439501;0,124156716739601;0,154527535222489;-3,55265424216155;0,145995784374561;31,793561591494;-0,928287358323599;-0,0162482200137571;0,248476411507651;0,386838516605831;"2803";2803;"Chemicals";147
2024;"ZAF";4808;"Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets other than those of heading no. 4803 or 4818";"48";5762,196;63;2014;48;155041390,38;2192797,406;22733684200,976;0,385311247263198;3,71655335770474e-05;0;167;28;-0,0670669125439501;0,576257530025886;0,153928295868275;-3,55265424216155;0,208465803991465;32,7442949297592;-0,649772159643764;-0,0324047616234083;0,54122871434804;0,386198704122799;"4808";4808;"Forestry";148
2024;"ZAF";405;"Butter and other fats and oils derived from milk; dairy spreads";"40";13362,327;63;2014;40;155041390,38;12727355,98;22733684200,976;0,153945171782786;8,61855467578657e-05;0;167;23;-0,0670669125439501;-0,339818034198934;0,169136967799995;-3,55265424216155;0,046536394392782;31,5583749645892;-0,997184753084947;0,377647647592393;-0,217618615111922;0,385737928521806;"0405";405;"Non-priority Sector";149
2024;"ZAF";8442;"Machinery, apparatus and equipment (excluding machine-tools of heading no. 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes";"84";4147,191;63;2014;84;155041390,38;1298387,939;22733684200,976;0,468351303425823;2,67489280754991e-05;0;167;23;-0,0670669125439501;1,00654081218978;0,138378427276441;-3,55265424216155;0,337625280631232;33,4054965395217;-0,4560746313269;-0,451656429862236;1,14650680537204;0,383641668945567;"8442";8442;"Metal Fabrication";150
2024;"ZAF";7326;"Iron or steel; articles, n.e.c. in chapter 73";"73";176622,817;63;2014;73;155041390,38;66478435,266;22733684200,976;0,389572405378525;0,00113919783979688;0;167;29;-0,0670669125439501;0,801778545547615;0,143675379425845;-3,55265424216155;0,235034319787258;32,2566138779394;-0,792637229767228;-0,308841330679655;0,665736345848207;0,383177414978593;"7326";7326;"Metal Fabrication";151
2024;"ZAF";4008;"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber";"40";8599,348;63;2014;40;155041390,38;4364950,72;22733684200,976;0,288873928720086;5,5464853475084e-05;0;167;27;-0,0670669125439501;0,828483145083305;0,147585013163756;-3,55265424216155;0,25383763285551;32,9202407911571;-0,598229214243789;-0,203430763565103;0,75385402590525;0,382884158861312;"4008";4008;"Non-priority Sector";152
2024;"ZAF";8481;"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves";"84";168516,565;63;2014;84;155041390,38;113670221,927;22733684200,976;0,217379236231864;0,00108691340155666;0;167;22;-0,0670669125439501;1,23612134989632;0,126288568903661;-3,55265424216155;0,391724718718691;33,1826164482313;-0,521366854087062;-0,777620167859417;1,40003217929699;0,381259621841545;"8481";8481;"Metal Fabrication";153
2024;"ZAF";8301;"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal";"83";20618,478;63;2014;83;155041390,38;14867340,775;22733684200,976;0,203350608396;0,000132986926584346;0;167;22;-0,0670669125439501;0,869061061341453;0,134876166156334;-3,55265424216155;0,277613860616029;32,1512990838703;-0,823488962438773;-0,546083518331905;0,865276200452896;0,380893881519921;"8301";8301;"Metal Fabrication";154
2024;"ZAF";5602;"Felt; whether or not impregnated, coated, covered or laminated";"56";913,582;63;2014;56;155041390,38;1506272,722;22733684200,976;0,0889336447704559;5,89250391628228e-06;0;167;22;-0,0670669125439501;0,464389592894038;0,139446052722492;-3,55265424216155;0,16777743850313;30,8188011272171;-1,21384124966887;-0,422871379579164;0,350551445978842;0,380507105356183;"5602";5602;"CTFL";155
2024;"ZAF";1205;"Rape or colza seeds; whether or not broken";"12";14511,602;63;2014;12;155041390,38;13495000,629;22733684200,976;0,157675645666523;9,35982447295697e-05;0;167;17;-0,0670669125439501;-0,00439586441561313;0,1497306311088;-3,55265424216155;0,0869716476026246;30,4972705860757;-1,30803290041192;-0,145581149110144;-0,028127502963904;0,378108082779291;"1205";1205;"Agro-processing";156
2024;"ZAF";8412;"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)";"84";62074,144;63;2014;84;155041390,38;28855029,461;22733684200,976;0,315436093589595;0,000400371435317104;0;167;21;-0,0670669125439501;0,906066885637803;0,139651079140931;-3,55265424216155;0,364507615417534;34,0127746520152;-0,27817387056924;-0,417343508558522;1,27248508203463;0,377771814681784;"8412";8412;"Metal Fabrication";157
2024;"ZAF";8459;"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458";"84";7023,456;63;2014;84;155041390,38;3137383,084;22733684200,976;0,328250566174944;4,53005225429532e-05;0;167;15;-0,0670669125439501;1,27025273872063;0,115931938226463;-3,55265424216155;0,499944327824206;34,0019836966019;-0,281335056750393;-1,05685305417647;1,90718008756423;0,377220696712718;"8459";8459;"Metal Fabrication";158
2024;"ZAF";3818;"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics";"38";676,87;63;2014;38;155041390,38;18126573,998;22733684200,976;0,00547534773398167;4,36573742238134e-06;0;167;10;-0,0670669125439501;1,92638262647937;0,102461519775673;-3,55265424216155;0,461792185672353;32,1813737334305;-0,814678661316097;-1,42003910774444;1,72838828404402;0,374342612538559;"3818";3818;"Chemicals";159
2024;"ZAF";3208;"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium";"32";54731,817;63;2014;32;155041390,38;16708230,588;22733684200,976;0,480320999562403;0,000353014229721848;0;167;31;-0,0670669125439501;0,520473048420333;0,166930241256442;-3,55265424216155;0,163481579592878;33,3534446373037;-0,471323119314438;0,318150438386564;0,330419827702331;0,373297795134444;"3208";3208;"Chemicals";160
2024;"ZAF";9305;"Firearms; parts and accessories of articles of heading no. 9301 to 9304";"93";5779,35;63;2014;93;155041390,38;3109203,203;22733684200,976;0,272553685087417;3,72761749996891e-05;0;167;29;-0,0670669125439501;0,852166557467367;0,156505081267058;-3,55265424216155;0,227549449758465;33,4225470865276;-0,451079711830722;0,0370698818922647;0,630660113267719;0,372936568996902;"9305";9305;"Non-priority Sector";161
2024;"ZAF";8482;"Ball or roller bearings";"84";40635,706;63;2014;84;155041390,38;33394237,873;22733684200,976;0,17842612411283;0,00026209585647035;0;167;15;-0,0670669125439501;1,04140906238146;0,117968869761282;-3,55265424216155;0,414686218783902;32,8707083699545;-0,612739625919813;-1,00193381553354;1,50763630783709;0,37281403940779;"8482";8482;"Metal Fabrication";162
2024;"ZAF";4911;"Printed matter, n.e.c., including printed pictures and photographs";"49";18859,424;63;2014;49;155041390,38;10430844,842;22733684200,976;0,265113050891328;0,000121641220797726;0;167;33;-0,0670669125439501;0,540192888083227;0,159984825740398;-3,55265424216155;0,157346211546648;32,6262599377342;-0,684350245771461;0,130889882162798;0,301667745738503;0,372302624557587;"4911";4911;"CCI";163
2024;"ZAF";9209;"Musical instrument parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments); metronomes, tuning forks and pitch pipes";"92";2464,774;63;2014;92;155041390,38;1626216,805;22733684200,976;0,222239283320123;1,58975225516163e-05;0;167;16;-0,0670669125439501;1,2233935142482;0,115259568952584;-3,55265424216155;0,41611349797032;32,6540802261993;-0,676200354674443;-1,07498130639169;1,51432494458129;0,371847997621347;"9209";9209;"Non-priority Sector";164
2024;"ZAF";4005;"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip";"40";5263,019;63;2014;40;155041390,38;6661106,95;22733684200,976;0,115853911077278;3,39458965576906e-05;0;167;22;-0,0670669125439501;0,957988507207438;0,142631502927798;-3,55265424216155;0,292260786689321;33,2304727055621;-0,507347470857178;-0,336986067765815;0,933915867348869;0,368092423480077;"4005";4005;"Non-priority Sector";165
2024;"ZAF";9020;"Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20";"90";6048,031;63;2014;90;155041390,38;2187353,499;22733684200,976;0,405431232614889;3,90091380448571e-05;0;167;15;-0,0670669125439501;1,07845074740432;0,123036925103524;-3,55265424216155;0,355494203208828;32,4589749927107;-0,733355995148458;-0,865290174822806;1,23024566548362;0,366103828603091;"9020";9020;"Non-priority Sector";166
2024;"ZAF";8507;"Electric accumulators, including separators therefor; whether or not rectangular (including square)";"85";159816,966;63;2014;85;155041390,38;153162044,19;22733684200,976;0,153000868485335;0,00103080194010319;0;167;10;-0,0670669125439501;1,25858104490235;0,108418730114149;-3,55265424216155;0,316937710799105;30,4973043628987;-1,30802300556738;-1,25942229238645;1,04955896149962;0,366053224893516;"8507";8507;"Metal Fabrication";167
2024;"ZAF";8113;"Cermets; articles thereof, including waste and scrap";"81";1067,233;63;2014;81;155041390,38;1077435,39;22733684200,976;0,145241316751296;6,88353605049759e-06;0;167;9;-0,0670669125439501;1,81834474394545;0,104063827586688;-3,55265424216155;0,430396745823755;31,9712118758693;-0,876245106035919;-1,37683808525137;1,58126031176663;0,360222444183726;"8113";8113;"Metal Fabrication";168
2024;"ZAF";2003;"Mushrooms and truffles, prepared or preserved other than by vinegar or acetic acid";"20";494,505;63;2014;20;155041390,38;1099001,921;22733684200,976;0,065977279516158;3,18950313066716e-06;0;167;11;-0,0670669125439501;0,349306267975508;0,12587176122401;-3,55265424216155;0,197927227314058;30,2632078438971;-1,37660105566391;-0,788858032282284;0,491841942743184;0,359861655374937;"2003";2003;"Agro-processing";169
2024;"ZAF";2902;"Cyclic hydrocarbons";"29";6632,818;63;2014;29;155041390,38;41774236,319;22733684200,976;0,0232815413816901;4,27809501949334e-05;0;167;16;-0,0670669125439501;0,551774417419077;0,146723975852858;-3,55265424216155;0,219986785405023;32,5363657410754;-0,710684549024443;-0,226645836212046;0,595219314326782;0,35975267571306;"2902";2902;"Chemicals";170
2024;"ZAF";3506;"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight";"35";31968,048;63;2014;35;155041390,38;14886927,638;22733684200,976;0,314871396051112;0,00020619041097121;0;167;22;-0,0670669125439501;1,10482138785997;0,139333340790374;-3,55265424216155;0,356310257412344;34,0527525676519;-0,266462429865281;-0,425910290505762;1,2340699278864;0,35820735574864;"3506";3506;"Chemicals";171
2024;"ZAF";8464;"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass";"84";2371,954;63;2014;84;155041390,38;2580477,743;22733684200,976;0,134780887952242;1,52988437099696e-05;0;167;13;-0,0670669125439501;1,17354003099619;0,119532695690334;-3,55265424216155;0,42137701322166;33,3454303576155;-0,473670884570787;-0,959770331918346;1,5389912760522;0,350963942901549;"8464";8464;"Metal Fabrication";172
2024;"ZAF";8411;"Turbo-jets, turbo-propellers and other gas turbines";"84";63609,048;63;2014;84;155041390,38;210277350,177;22733684200,976;0,0443556112631412;0,00041027139813502;0;167;14;-0,0670669125439501;0,896609610334264;0,134134830304438;-3,55265424216155;0,27737002803611;32,3932672782608;-0,752604922695491;-0,566071230176356;0,864133531542008;0,350222408020381;"8411";8411;"Metal Fabrication";173
2024;"ZAF";3705;"Photographic plates and film; exposed and developed, other than cinematographic film";"37";94,476;63;2014;37;155041390,38;1972055,796;22733684200,976;0,00702464639157273;6,09359860411747e-07;0;167;6;-0,0670669125439501;2,53658559038924;0,105098736335089;-3,55265424216155;0,421333034126451;32,0354642640873;-0,857422513043815;-1,3489351343885;1,53878517748719;0,349090852047504;"3705";3705;"Chemicals";174
2024;"ZAF";8511;"Ignition or starting equipment; used for spark-ignition or compression-ignition internal combustion engines; generators and cut outs used in conjunction with such engines";"85";24685,34;63;2014;85;155041390,38;22863727,868;22733684200,976;0,158312147218685;0,000159217741401166;0;167;17;-0,0670669125439501;0,75865091559579;0,128210765956455;-3,55265424216155;0,317842933564707;32,5098238463319;-0,718459937548555;-0,725794371627875;1,05380109317876;0,348822219699814;"8511";8511;"Metal Fabrication";175
2024;"ZAF";9033;"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90";"90";4715,306;63;2014;90;155041390,38;3235017,519;22733684200,976;0,213725042970305;3,04132076501828e-05;0;167;30;-0,0670669125439501;0,930163537146418;0,146202839885737;-3,55265424216155;0,239304626436863;32,9138355478733;-0,600105615895002;-0,240696573831107;0,685748218954266;0,34838575367272;"9033";9033;"Non-priority Sector";176
2024;"ZAF";2920;"Esters of other inorganic acids of non-metals (other than of hydrogen halides) and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives";"29";788,384;63;2014;29;155041390,38;1918123,919;22733684200,976;0,0602675184116329;5,08499051813005e-06;0;167;10;-0,0670669125439501;1,44048917338366;0,109166474698218;-3,55265424216155;0,388141480715367;31,9083996324519;-0,89464581183932;-1,23926178990786;1,38324010553855;0,346208042490004;"2920";2920;"Chemicals";177
2024;"ZAF";2936;"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent";"29";28858,847;63;2014;29;155041390,38;9121789,489;22733684200,976;0,463896502989232;0,000186136404796604;0;167;10;-0,0670669125439501;1,17799133798929;0,111600213285375;-3,55265424216155;0,364679945674467;31,7616690897028;-0,937630195179386;-1,17364393875389;1,27329267069677;0,345759642374091;"2936";2936;"Chemicals";178
2024;"ZAF";9031;"Measuring or checking instruments, appliances and machines, n.e.c. or included in this chapter; profile projectors";"90";71021,5;63;2014;90;155041390,38;60819311,226;22733684200,976;0,171226315484216;0,000458080902305696;0;167;19;-0,0670669125439501;1,57937706959848;0,125398494263036;-3,55265424216155;0,428518114053869;34,0907148068302;-0,255341477058087;-0,801618137728762;1,57245650827504;0,342059949201454;"9031";9031;"Non-priority Sector";179
2024;"ZAF";1806;"Chocolate and other food preparations containing cocoa";"18";80809,315;63;2014;18;155041390,38;42592364,631;22733684200,976;0,27819661543184;0,000521211237863255;0;167;32;-0,0670669125439501;0,181182853179836;0,16924504576084;-3,55265424216155;0,084439210988671;32,6378185300611;-0,680964182078518;0,380561618544399;-0,0399952221527038;0,340510192823404;"1806";1806;"Agro-processing";180
2024;"ZAF";3214;"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like";"32";37550,98;63;2014;32;155041390,38;11205555,795;22733684200,976;0,491371588569086;0,000242199711367165;0;167;35;-0,0670669125439501;0,339289528341996;0,166264528934126;-3,55265424216155;0,0997584435838646;32,6247229576822;-0,684800500629822;0,300201669234604;0,0317950645719211;0,338932411478782;"3214";3214;"Chemicals";181
2024;"ZAF";2924;"Carboxyamide-function compounds; amide-function compounds of carbonic acid";"29";690,435;63;2014;29;155041390,38;8573290,015;22733684200,976;0,0118085739064887;4,45323018780838e-06;0;167;9;-0,0670669125439501;1,26116355599916;0,109419149312774;-3,55265424216155;0,342968889354868;31,3088235251844;-1,07029028744381;-1,23244924013944;1,17154847766405;0,336463174989475;"2924";2924;"Chemicals";182
2024;"ZAF";8402;"Boilers; steam or other vapour generating (other than central heating hot water boilers, capable also of producing low pressure steam), super heated water boilers";"84";15435,441;63;2014;84;155041390,38;4563944,93;22733684200,976;0,495907658166369;9,95569051733113e-05;0;167;18;-0,0670669125439501;0,656545653837641;0,124974393653545;-3,55265424216155;0,236725170481451;31,0700926160698;-1,14022597172768;-0,813052632302149;0,673660153740694;0,333611164388742;"8402";8402;"Metal Fabrication";183
2024;"ZAF";7212;"Iron or non-alloy steel; flat-rolled products, width less than 600mm, clad, plated or coated";"72";7572,607;63;2014;72;155041390,38;5058926,707;22733684200,976;0,21948720065749;4,88424863930842e-05;0;167;26;-0,0670669125439501;0,557228937321673;0,145800862103111;-3,55265424216155;0,202867268757798;32,4487204375989;-0,736360044064586;-0,25153459827907;0,514992383829175;0,333272609871564;"7212";7212;"Metal Fabrication";184
2024;"ZAF";7106;"Silver (including silver plated with gold or platinum); unwrought or in semi-manufactured forms, or in powder form";"71";64735,719;63;2014;71;155041390,38;30546594,199;22733684200,976;0,310744427198204;0,000417538302780538;0;167;25;-0,0670669125439501;-0,482858730438962;0,164552322650757;-3,55265424216155;0,0941303838610165;32,4474830692324;-0,736722528351766;0,254037591613496;0,00542037388843704;0,3320601646179;"7106";7106;"Non-priority Sector";185
2024;"ZAF";203;"Meat of swine; fresh, chilled or frozen";"20";25561,64;63;2014;20;155041390,38;36856181,497;22733684200,976;0,101695221042439;0,000164869780497643;0;167;17;-0,0670669125439501;0,468455936383222;0,14723021068612;-3,55265424216155;0,251709487060773;33,4101210496318;-0,454719891464235;-0,212996859237595;0,743880928633791;0,328534653620144;"0203";203;"Agro-processing";186
2024;"ZAF";7018;"Glass beads, imitation pearls, precious or semi-precious stones and similar glass smallwares, statuettes and other ornaments of worked glass; glass microspheres not exceeding 1mm in diameter";"70";594,636;63;2014;70;155041390,38;1589014,615;22733684200,976;0,0548713285057444;3,83533712218764e-06;0;167;15;-0,0670669125439501;0,290504713658505;0,123823961662247;-3,55265424216155;0,201988910798794;30,498920185944;-1,307549653831;-0,844070291949787;0,510876148284613;0,324785170055276;"7018";7018;"Non-priority Sector";187
2024;"ZAF";3912;"Cellulose and its chemical derivatives, n.e.c. or included, in primary forms";"39";22437,287;63;2014;39;155041390,38;6966388,319;22733684200,976;0,47226399043168;0,000144718045581294;0;167;18;-0,0670669125439501;0,887323258200673;0,135179172028187;-3,55265424216155;0,328674828495342;33,5844867966746;-0,40363983701995;-0,537913949791163;1,10456243765272;0,323429441627168;"3912";3912;"Non-priority Sector";188
2024;"ZAF";1004;"Oats";"10";709,206;63;2014;10;155041390,38;1106925,179;22733684200,976;0,0939455694431294;4,57430108348336e-06;0;167;18;-0,0670669125439501;0,12513529748394;0,159249689877402;-3,55265424216155;0,0819298815853729;31,8590927211835;-0,909090160886004;0,111069332868568;-0,0517546543716404;0,322801613127644;"1004";1004;"Agro-processing";189
2024;"ZAF";3504;"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; hide powder, whether or not chromed";"35";2378,12;63;2014;35;155041390,38;4736165,844;22733684200,976;0,0736256314118501;1,53386137351537e-05;0;167;15;-0,0670669125439501;0,758547046340218;0,141560538680425;-3,55265424216155;0,252792362355305;32,9711460255372;-0,583316640027067;-0,365861137975159;0,748955590657387;0,322137030903098;"3504";3504;"Chemicals";190
2024;"ZAF";3407;"Modelling pastes, including those for children; dental wax, impression compounds, in sets or packings for retail sale or in plates and similar forms; dentistry preparations with plaster base";"34";190,293;63;2014;34;155041390,38;1234611,847;22733684200,976;0,0226003175483039;1,22736902406254e-06;0;167;11;-0,0670669125439501;1,24807350253788;0,113142695731975;-3,55265424216155;0,415520962229572;33,0065443298709;-0,572946786180961;-1,13205591277495;1,51154815335114;0,317479675585716;"3407";3407;"Chemicals";191
2024;"ZAF";8440;"Book-binding machinery; including book-sewing machines";"84";511,679;63;2014;84;155041390,38;945002,448;22733684200,976;0,079393843737427;3,3002735511201e-06;0;167;15;-0,0670669125439501;0,990857675608711;0,130720385380638;-3,55265424216155;0,349336651080595;33,5749732151064;-0,406426819398671;-0,658130640322401;1,20138962259369;0,316561933889988;"8440";8440;"Metal Fabrication";192
2024;"ZAF";9303;"Firearms; other similar devices (e.g. sporting shotguns and rifles, muzzle-loading firearms, very pistols, devices for firing flares or blank ammunition, captive bolt humane killers, line throwing guns)";"93";2133,746;63;2014;93;155041390,38;1551752,212;22733684200,976;0,201624134097272;1,3762428179793e-05;0;167;19;-0,0670669125439501;0,922319747080147;0,144318207118602;-3,55265424216155;0,349085671347721;34,844549864321;-0,0345071880323562;-0,291509571186844;1,20021346008861;0,314403692311375;"9303";9303;"Non-priority Sector";193
2024;"ZAF";3707;"Chemical preparations for photographic uses (other than varnishes, glues, adhesives and similar preparations); unmixed products for photographic uses, put up in measured portions or for retail sale";"37";8624,33;63;2014;37;155041390,38;6536486,529;22733684200,976;0,193465336857463;5,56259846410183e-05;0;167;5;-0,0670669125439501;2,47803469978716;0,11761321111491;-3,55265424216155;0,335556691853681;32,1806830696352;-0,81488098972557;-1,01152299501338;1,13681280924443;0,31339026798554;"3707";3707;"Chemicals";194
2024;"ZAF";8417;"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric";"84";15688,865;63;2014;84;155041390,38;6003612,265;22733684200,976;0,383178434052127;0,000101191462238227;0;167;16;-0,0670669125439501;0,934849788302468;0,130761675507298;-3,55265424216155;0,33377871188429;33,3623830573217;-0,468704629221583;-0,65701738625329;1,12848068875471;0,313389310574334;"8417";8417;"Metal Fabrication";195
2024;"ZAF";8302;"Base metal mountings, fittings and similar articles for furniture, doors, staircases, windows, trunks, chests etc, castors with mountings of base metal, automatic door closers of base metal";"83";36292,839;63;2014;83;155041390,38;42715685,418;22733684200,976;0,124582124057065;0,000234084839609912;0;167;21;-0,0670669125439501;0,819759028179261;0,134491728687851;-3,55265424216155;0,263766367032249;32,6098637261098;-0,689153479185484;-0,556448625216452;0,800382901874162;0,311029251947731;"8302";8302;"Metal Fabrication";196
2024;"ZAF";8501;"Electric motors and generators (excluding generating sets)";"85";86262,079;63;2014;85;155041390,38;73810062,454;22733684200,976;0,17136673269179;0,000556380968904982;0;167;25;-0,0670669125439501;0,897686836199634;0,127685585763294;-3,55265424216155;0,301084842118408;32,6038219979634;-0,690923389892667;-0,73995414865804;0,975267904103431;0,308745715112686;"8501";8501;"Metal Fabrication";197
2024;"ZAF";8307;"Tubing; flexible, with or without fittings, of base metal";"83";5242,077;63;2014;83;155041390,38;3566790,014;22733684200,976;0,215500371060423;3,38108229496129e-05;0;167;16;-0,0670669125439501;0,751686998248124;0,132513399141816;-3,55265424216155;0,266337870625703;32,5315852301851;-0,712084988965704;-0,60978785169306;0,812433700054835;0,30491027910916;"8307";8307;"Metal Fabrication";198
2024;"ZAF";4811;"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, decorated or printed, rolls or sheets, other than goods of heading no. 4803, 4809, or 4810";"48";23969,617;63;2014;48;155041390,38;22452281,931;22733684200,976;0,156539079657542;0,000154601406380912;0;167;25;-0,0670669125439501;0,424131058724047;0,151462816355982;-3,55265424216155;0,181973156178456;32,9291562857126;-0,595617440113758;-0,0988784036630791;0,417076621821738;0,304605219424139;"4811";4811;"Forestry";199
2024;"ZAF";9021;"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability";"90";39195,329;63;2014;90;155041390,38;81567660,839;22733684200,976;0,0704593244027335;0,000252805582457264;0;167;19;-0,0670669125439501;1,27882722830104;0,137068217612142;-3,55265424216155;0,399586787883411;35,1157605691629;0,0449433795484291;-0,486981975171889;1,43687607445145;0,301650239910376;"9021";9021;"Non-priority Sector";200
2024;"ZAF";2941;"Antibiotics";"29";535,761;63;2014;29;155041390,38;11319826,335;22733684200,976;0,00693990460691129;3,45559981555165e-06;0;167;13;-0,0670669125439501;1,01581840152914;0,118265447896909;-3,55265424216155;0,300985494519968;31,8176305315133;-0,92123641633842;-0,993937550009463;0,974802332963813;0,300700399764257;"2941";2941;"Chemicals";201
2024;"ZAF";8706;"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705";"87";1636,138;63;2014;87;155041390,38;3780001,071;22733684200,976;0,0634673224819605;1,05529110387226e-05;0;167;20;-0,0670669125439501;0,665787126530261;0,140910384919856;-3,55265424216155;0,268335289878384;33,4158654939869;-0,453037069376806;-0,383390421076203;0,821794175520443;0,297146941273682;"8706";8706;"Motor Vehicles";202
2024;"ZAF";2606;"Aluminium ores and concentrates";"26";2073,332;63;2014;26;155041390,38;11836374,26;22733684200,976;0,025684571826455;1,33727644915874e-05;0;167;13;-0,0670669125439501;-2,23491797618087;0,186247403115386;-3,55265424216155;-0,171379297763453;30,5870545658842;-1,28173088493799;0,838974925562923;-1,23883360904051;0,293957400486802;"2606";2606;"Non-priority Sector";203
2024;"ZAF";3916;"Monofilament of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics";"39";3936,016;63;2014;39;155041390,38;7119525,633;22733684200,976;0,0810639880490619;2,53868724367925e-05;0;167;20;-0,0670669125439501;0,667423288204506;0,143208465493608;-3,55265424216155;0,226995825025591;33,0202185473059;-0,568940954858529;-0,3214301473541;0,628065670101987;0,291858825868805;"3916";3916;"Non-priority Sector";204
2024;"ZAF";406;"Cheese and curd";"40";65566,128;63;2014;40;155041390,38;44383102,937;22733684200,976;0,216612764001046;0,000422894349949392;0;167;35;-0,0670669125439501;0,129265070752685;0,174339226613888;-3,55265424216155;0,0593169229033604;33,2170670856165;-0,511274617147636;0,517909648743976;-0,157725418728538;0,290486282387691;"0406";406;"Non-priority Sector";205
2024;"ZAF";7229;"Wire of other alloy steel";"72";1232,719;63;2014;72;155041390,38;2646860,526;22733684200,976;0,0682896994167117;7,95090263947361e-06;0;167;16;-0,0670669125439501;0,818315147488116;0,116770581431023;-3,55265424216155;0,378112767714197;33,0334688923778;-0,565059295993982;-1,03424176582426;1,33624270032526;0,28902007683166;"7229";7229;"Metal Fabrication";206
